-2.513274122871834493e+00,0.000000000000000000e+00,2.094395102393195263e+00
-2.513274122871834493e+00,0.000000000000000000e+00,2.327105669325772563e+00
-2.513274122871834493e+00,0.000000000000000000e+00,2.559816236258349864e+00
-2.513274122871834493e+00,0.000000000000000000e+00,2.792526803190927165e+00
-2.513274122871834493e+00,0.000000000000000000e+00,3.025237370123504466e+00
-2.513274122871834493e+00,0.000000000000000000e+00,3.257947937056081766e+00
-2.513274122871834493e+00,0.000000000000000000e+00,3.490658503988659067e+00
-2.513274122871834493e+00,0.000000000000000000e+00,3.723369070921236368e+00
-2.513274122871834493e+00,0.000000000000000000e+00,3.956079637853813669e+00
-2.513274122871834493e+00,0.000000000000000000e+00,4.188790204786391413e+00
-2.333754542666703458e+00,0.000000000000000000e+00,4.188790204786391413e+00
-2.333754542666703458e+00,0.000000000000000000e+00,3.956079637853813669e+00
-2.333754542666703458e+00,0.000000000000000000e+00,3.723369070921236368e+00
-2.333754542666703458e+00,0.000000000000000000e+00,3.490658503988659067e+00
-2.333754542666703458e+00,0.000000000000000000e+00,3.257947937056081766e+00
-2.333754542666703458e+00,0.000000000000000000e+00,3.025237370123504466e+00
-2.333754542666703458e+00,0.000000000000000000e+00,2.792526803190927165e+00
-2.333754542666703458e+00,0.000000000000000000e+00,2.559816236258349864e+00
-2.333754542666703458e+00,0.000000000000000000e+00,2.327105669325772563e+00
-2.333754542666703458e+00,0.000000000000000000e+00,2.094395102393195263e+00
-2.154234962461572422e+00,0.000000000000000000e+00,2.094395102393195263e+00
-2.154234962461572422e+00,0.000000000000000000e+00,2.327105669325772563e+00
-2.154234962461572422e+00,0.000000000000000000e+00,2.559816236258349864e+00
-2.154234962461572422e+00,0.000000000000000000e+00,2.792526803190927165e+00
-2.154234962461572422e+00,0.000000000000000000e+00,3.025237370123504466e+00
-2.154234962461572422e+00,0.000000000000000000e+00,3.257947937056081766e+00
-2.154234962461572422e+00,0.000000000000000000e+00,3.490658503988659067e+00
-2.154234962461572422e+00,0.000000000000000000e+00,3.723369070921236368e+00
-2.154234962461572422e+00,0.000000000000000000e+00,3.956079637853813669e+00
-2.154234962461572422e+00,0.000000000000000000e+00,4.188790204786391413e+00
-1.974715382256441387e+00,0.000000000000000000e+00,4.188790204786391413e+00
-1.974715382256441387e+00,0.000000000000000000e+00,3.956079637853813669e+00
-1.974715382256441387e+00,0.000000000000000000e+00,3.723369070921236368e+00
-1.974715382256441387e+00,0.000000000000000000e+00,3.490658503988659067e+00
-1.974715382256441387e+00,0.000000000000000000e+00,3.257947937056081766e+00
-1.974715382256441387e+00,0.000000000000000000e+00,3.025237370123504466e+00
-1.974715382256441387e+00,0.000000000000000000e+00,2.792526803190927165e+00
-1.974715382256441387e+00,0.000000000000000000e+00,2.559816236258349864e+00
-1.974715382256441387e+00,0.000000000000000000e+00,2.327105669325772563e+00
-1.974715382256441387e+00,0.000000000000000000e+00,2.094395102393195263e+00
-1.795195802051310352e+00,0.000000000000000000e+00,2.094395102393195263e+00
-1.795195802051310352e+00,0.000000000000000000e+00,2.327105669325772563e+00
-1.795195802051310352e+00,0.000000000000000000e+00,2.559816236258349864e+00
-1.795195802051310352e+00,0.000000000000000000e+00,2.792526803190927165e+00
-1.795195802051310352e+00,0.000000000000000000e+00,3.025237370123504466e+00
-1.795195802051310352e+00,0.000000000000000000e+00,3.257947937056081766e+00
-1.795195802051310352e+00,0.000000000000000000e+00,3.490658503988659067e+00
-1.795195802051310352e+00,0.000000000000000000e+00,3.723369070921236368e+00
-1.795195802051310352e+00,0.000000000000000000e+00,3.956079637853813669e+00
-1.795195802051310352e+00,0.000000000000000000e+00,4.188790204786391413e+00
-1.570796326794896558e+00,0.000000000000000000e+00,4.398229715025710362e+00
-1.570796326794896558e+00,0.000000000000000000e+00,4.118977034706617246e+00
-1.570796326794896558e+00,0.000000000000000000e+00,3.839724354387525018e+00
-1.570796326794896558e+00,0.000000000000000000e+00,3.560471674068431902e+00
-1.570796326794896558e+00,0.000000000000000000e+00,3.281218993749339674e+00
-1.570796326794896558e+00,0.000000000000000000e+00,3.001966313430246558e+00
-1.570796326794896558e+00,0.000000000000000000e+00,2.722713633111153886e+00
-1.570796326794896558e+00,0.000000000000000000e+00,2.443460952792061214e+00
-1.570796326794896558e+00,0.000000000000000000e+00,2.164208272472968542e+00
-1.570796326794896558e+00,0.000000000000000000e+00,1.884955592153875870e+00
